id,name,slug,batch,website,yc_url,location,region,teamSize,oneLiner,github_org,stage,commit_velocity_30d,commit_velocity_90d,acceleration_ratio,active_repos,contributors,commits_per_employee,stabilized_efficiency,total_stars,total_forks,pr_merge_rate,issue_close_rate,founder_linkedin,founder_twitter,last_scored,open_jobs,hiring_intensity,best_headcount,log_commit,log_eff,log_accel,log_repos,log_contrib,log_stars,log_forks,log_pr,log_issues,log_hiring,log_commit_z,log_eff_z,log_accel_z,log_repos_z,log_contrib_z,log_stars_z,log_forks_z,log_pr_z,log_issues_z,log_hiring_z,raw_score,final_score
30288,Harper,harper,W25,https://www.harperinsure.com/,https://www.ycombinator.com/companies/harper,"San Francisco, CA, USA",United States of America,25.0,AI-native commercial insurance brokerage,HarperFast,Series A (low traction),368,500,2.79,5,15,20.0,100.0,82,12,0.94,0.73,https://linkedin.com/in/dakotahrice,,2026-03-23T09:06:09.198840+00:00,22.0,88.0,25.0,6.2166061010848646,4.61512051684126,1.332366019094335,1.791759469228055,2.772588722239781,4.418840607796598,2.5649493574615367,0.6626879730752367,0.5481214085096876,4.48863636973214,2.243701829516125,1.9057865390511277,0.4488862130451826,0.6708396838285234,0.40779590297333573,-0.35519109007971894,-0.6559417064894908,0.8590519335819472,1.0156541676095918,1.0096517006719774,1.0595,100.0
29453,Miden,miden,W24,http://www.miden.co,https://www.ycombinator.com/companies/miden,"15a Ajanaku St, Opebi, Ikeja 101233, Lagos, Nigeria",Nigeria,19.0,Card issuer processor and banking stack for businesses in Sub-…,0xMiden,Series A,434,500,6.58,5,48,26.32,114.71,1019,553,0.76,0.23,https://linkedin.com/in/okiemute-d-avworhokai-5b52a7a6,https://x.com/TyrusTechHQ,2026-03-23T09:06:09.198840+00:00,1.0,5.3,19.0,6.2166061010848646,4.751087060888246,2.0255131996542803,1.791759469228055,3.8918202981106265,6.927557906278317,6.317164686747284,0.5653138090500605,0.20701416938432615,1.840549633397487,2.243701829516125,2.160362770688772,1.3137017274395804,0.6708396838285234,1.9789512904804876,0.5479090966603624,1.0775702811992223,-0.3929375739554105,-0.36831273156244937,-1.5362939621375329,0.8543,89.0
29226,Greptile,greptile,W24,https://www.greptile.com,https://www.ycombinator.com/companies/greptile,"San Francisco, CA, USA",United States of America,20.0,AI code review agent with complete context of your codebase,greptileai,Series A (low traction),251,328,3.26,4,62,16.4,73.34,7,5,0.43,1.0,https://linkedin.com/in/dakshg,https://x.com/greptileai,2026-03-23T09:06:09.198840+00:00,19.0,95.0,20.0,5.796057750765372,4.308649164869106,1.449269160281279,1.6094379124341003,4.143134726391533,2.0794415416798357,1.791759469228055,0.3576744442718159,0.6931471805599453,4.564348191467836,1.4326766552576402,1.3319665421039113,0.5947421769953448,-0.017683667358093024,2.3317415677245865,-1.1973392806104888,-1.0131530662830601,-3.062663251773506,1.6040640429293662,1.0824431925542295,0.6115,76.0
27881,Inkeep,inkeep,W23,https://inkeep.com,https://www.ycombinator.com/companies/inkeep,"San Francisco, CA, USA",United States of America,17.0,Build AI Agent teammates and automations in code or no-code,inkeep,Series A,214,245,6.9,5,16,14.41,59.42,1026,113,0.73,0.0,https://linkedin.com/in/edwinngomez,https://x.com/nickgomez,2026-03-23T09:06:09.198840+00:00,11.0,64.7,17.0,5.5053315359323625,4.101320175958526,2.066862759472976,1.791759469228055,2.833213344056216,6.934397209928558,4.736198448394496,0.5481214085096876,0.0,4.185098925490565,0.8720127533131359,0.9437752184510961,1.365292128219541,0.6708396838285234,0.49289956090789977,0.550371142267272,0.3471687221721232,-0.6139890746426067,-1.2082267680458811,0.7178221963496315,0.5095,70.5
28115,Vellum,vellum,W23,https://www.vellum.ai/,https://www.ycombinator.com/companies/vellum,"New York, NY, USA",United States of America,23.0,The AI Product Development Platform,vellum-ai,Series A (low traction),109,282,0.63,5,19,12.26,58.8,97,27,0.8,0.0,https://linkedin.com/in/akash-sharma53,,2026-03-23T09:06:09.198840+00:00,24.0,104.3,23.0,5.645446897643238,4.091005660956586,0.48858001481867097,1.791759469228055,2.995732273553991,4.584967478670572,3.332204510175204,0.5877866649021191,0.0,4.6568134191399295,1.1422244556335053,0.9244628914461794,-0.6038760974600156,0.6708396838285234,0.7210404543183169,-0.2953879356152325,-0.3014721763257576,-0.10399255437195801,-1.2082267680458811,1.1713418838706267,0.416,65.5
25531,haddock,haddock,W22,https://haddock.app,https://www.ycombinator.com/companies/haddock,"Barcelona, Spain",Spain,40.0,AI agents to run restaurant operations,haddocking,Series A (low traction),194,270,2.55,5,12,6.75,42.69,257,88,0.94,0.83,https://linkedin.com/in/arnaunavarro,https://x.com/haddock_app,2026-03-23T09:06:09.198840+00:00,1.0,2.5,40.0,5.602118820879701,3.7771192429633444,1.2669476034873244,1.791759469228055,2.5649493574615367,5.552959584921617,4.48863636973214,0.6626879730752367,0.6043159668533296,1.252762968495368,1.0586664985502445,0.33675933528795154,0.36726594201076757,0.6708396838285234,0.11631582533518708,0.053074544572275124,0.23279580020550955,0.8590519335819472,1.2436511132640067,-2.1014087258012633,0.1848,53.1
25317,Peakflo,peakflo,W22,https://peakflo.co,https://www.ycombinator.com/companies/peakflo,Singapore,Singapore,45.0,Agentic workflows that automate your back‑office operations,peakflo,Series A (low traction),111,141,3.7,4,10,3.13,21.02,64,6,0.95,1.0,https://linkedin.com/in/saurabh-chauhan,https://x.com/GetPeakflo,2026-03-23T09:06:09.198840+00:00,17.0,37.8,45.0,4.955827057601261,3.091951131294534,1.547562508716013,1.6094379124341003,2.3978952727983707,4.174387269895637,1.9459101490553132,0.6678293725756554,0.6931471805599453,3.6584202466292277,-0.18770360262008245,-0.9461115145194062,0.7173793528682411,-0.017683667358093024,-0.11819143016230878,-0.4431905849774512,-0.9419359244241508,0.9251575406803325,1.6040640429293662,0.21145838290549035,0.0264,44.6
29441,Retell AI,retell-ai,W24,https://retellai.com,https://www.ycombinator.com/companies/retell-ai,Unknown,Unknown,24.0,Supercharge Your Contact Center Operations with AI Phone Agents,RetellAI,Series A (low traction),73,180,0.68,4,10,7.5,36.74,116,32,0.99,0.25,https://linkedin.com/in/binw,https://x.com/retellai,2026-03-23T09:06:09.198840+00:00,4.0,16.7,24.0,5.198497031265826,3.630720539940404,0.5187937934151676,1.6094379124341003,2.3978952727983707,4.762173934797756,3.4965075614664802,0.688134638736401,0.22314355131420976,2.8735646395797834,0.2802841032622191,0.06265050657976964,-0.5661794217588757,-0.017683667358093024,-0.11819143016230878,-0.2315962984639036,-0.22556466995098937,1.1862327492380553,-0.3028713449993845,-0.5431240487353496,-0.0363,41.3
29286,PointOne,pointone,W24,https://pointone.com/,https://www.ycombinator.com/companies/pointone,"New York, NY, USA",United States of America,15.0,AI Time Platform for Law Firms,PointOneNav,Series A (low traction),13,89,0.17,5,8,5.93,22.98,60,29,0.98,0.75,https://linkedin.com/in/katon-luaces,https://x.com/PointOneAI,2026-03-23T09:06:09.198840+00:00,18.0,120.0,15.0,4.499809670330265,3.177220149599368,0.15700374880966475,1.791759469228055,2.1972245773362196,4.110873864173311,3.4011973816621555,0.6830968447064438,0.5596157879354227,4.795790545596741,-1.0671306190270846,-0.7864585240897563,-1.0175722172623138,0.6708396838285234,-0.39988902616235966,-0.46605444795756634,-0.2695976810497992,1.121459250746094,1.062290060452356,1.3049584333127344,-0.0768,39.1
28098,Resend,resend,W23,https://resend.com,https://www.ycombinator.com/companies/resend,Unknown,Remote,23.0,Email for developers,resend,Series A,19,158,0.14,3,13,6.87,32.95,579,89,0.75,0.2,https://linkedin.com/in/zenorocha,https://x.com/zenorocha,2026-03-23T09:06:09.198840+00:00,6.0,26.1,23.0,5.0689042022202315,3.5248888540047054,0.1310282624064041,1.3862943611198906,2.639057329615259,6.363028103540465,4.499809670330265,0.5596157879354227,0.18232155679395462,3.299533727885655,0.03036504715486304,-0.13550288462548463,-1.0499809239057334,-0.8603681444337994,0.2203471466602268,0.3446869278725745,0.2379578308538377,-0.46619995028152067,-0.4684975255491688,-0.133585290815223,-0.185,33.3
28216,Escape,escape,W23,https://escape.tech,https://www.ycombinator.com/companies/escape,"New York, NY, USA",United States of America,29.0,Offensive security for the teams that are 100x outnumbered,Escape-Technologies,Series A,52,146,0.55,5,11,5.03,27.11,594,49,0.74,0.75,https://linkedin.com/in/tkalos,https://x.com/escapetechhq,2026-03-23T09:06:09.198840+00:00,3.0,10.3,29.0,4.990432586778736,3.3361253849184407,0.4382549309311553,1.791759469228055,2.4849066497880004,6.38856140554563,3.912023005428146,0.5538851132264376,0.5596157879354227,2.424802725718295,-0.12096703045151487,-0.4889331565181347,-0.6666649459610868,0.6708396838285234,0.003953438405488038,0.35387852942246256,-0.0335978077201754,-0.5398821705972084,1.062290060452356,-0.9745764753319098,-0.2046,32.3
29254,Reducto,reducto,W24,https://reducto.ai,https://www.ycombinator.com/companies/reducto,"San Francisco, CA, USA",United States of America,30.0,The most accurate API to parse documents,reductoai,Series A (low traction),93,131,2.45,3,5,4.37,23.92,38,13,0.94,0.0,https://linkedin.com/in/aditabraham,https://x.com/reductoai,2026-03-23T09:06:09.198840+00:00,13.0,43.3,30.0,4.882801922586371,3.2156706939192525,1.2383742310432684,1.3862943611198906,1.791759469228055,3.6635616461296463,2.639057329615259,0.6626879730752367,0.0,3.7909846770510898,-0.3285321727612019,-0.7144658530545217,0.3316159437402315,-0.8603681444337994,-0.9690730116611974,-0.627080063673947,-0.6217040503749541,0.8590519335819472,-1.2082267680458811,0.33890958457666587,-0.3266,25.7
29380,Conduit,conduit-ai,W24,https://conduit.ai/?utm_source=referral&utm_medium=organic&utm_campaign=ycombinator,https://www.ycombinator.com/companies/conduit-ai,"San Francisco, CA, USA",United States of America,18.0,Conversational AI agents for Customer Service.,conduitxyz,Series A (low traction),43,117,0.58,4,16,6.5,27.58,7,13,0.66,1.0,https://linkedin.com/in/colerubin,https://x.com/0xpunnk,2026-03-23T09:06:09.198840+00:00,3.0,16.7,18.0,4.770684624465665,3.3527071725017215,0.4574248470388754,1.6094379124341003,2.833213344056216,2.0794415416798357,2.639057329615259,0.5068176023684519,0.6931471805599453,2.8735646395797834,-0.5447497638578158,-0.4578863352110583,-0.6427473115472776,-0.017683667358093024,0.49289956090789977,-1.1973392806104888,-0.6217040503749541,-1.1450532683933639,1.6040640429293662,-0.5431240487353496,-0.3546,24.2
