id,name,slug,batch,website,yc_url,location,region,teamSize,oneLiner,github_org,stage,commit_velocity_30d,commit_velocity_90d,acceleration_ratio,active_repos,contributors,commits_per_employee,stabilized_efficiency,total_stars,total_forks,pr_merge_rate,issue_close_rate,founder_linkedin,founder_twitter,last_scored,open_jobs,hiring_intensity,best_headcount,log_commit,log_eff,log_accel,log_repos,log_contrib,log_stars,log_forks,log_pr,log_issues,log_hiring,log_commit_z,log_eff_z,log_accel_z,log_repos_z,log_contrib_z,log_stars_z,log_forks_z,log_pr_z,log_issues_z,log_hiring_z,raw_score,final_score
30288,Harper,harper,W25,https://www.harperinsure.com/,https://www.ycombinator.com/companies/harper,"San Francisco, CA, USA",United States of America,25.0,AI-native commercial insurance brokerage,HarperFast,Series A (low traction),396,500,3.81,5,15,20.0,100.0,80,9,0.94,0.66,https://linkedin.com/in/dakotahrice,,2026-03-09T08:55:10.718847+00:00,23.0,92.0,25.0,6.2166061010848646,4.61512051684126,1.5706970841176697,1.791759469228055,2.772588722239781,4.394449154672439,2.302585092994046,0.6626879730752367,0.5068176023684519,4.532599493153256,2.099469946039403,1.8392285258036531,0.6381833613939321,0.704709545645273,0.4160280203495629,-0.2982901170536945,-0.7148909074918843,0.6085903963928371,0.7252243561771995,0.9205579778161712,0.9849,100.0
27881,Inkeep,inkeep,W23,https://inkeep.com,https://www.ycombinator.com/companies/inkeep,"San Francisco, CA, USA",United States of America,17.0,Build AI Agent teammates and automations in code or no-code,inkeep,Series A,202,203,202.0,3,18,11.94,49.23,987,104,0.62,1.0,https://linkedin.com/in/edwinngomez,https://x.com/inkeep_ai,2026-03-09T08:55:10.718847+00:00,11.0,64.7,17.0,5.318119993844216,3.9166124577619534,5.313205979041787,1.3862943611198906,2.9444389791664403,6.895682697747868,4.653960350157523,0.4824261492442927,0.6931471805599453,4.185098925490565,0.5640220758682147,0.6362909990525266,4.917133921920429,-0.7479486612530053,0.6428958958978066,0.5764393602217011,0.34525006385506435,-0.9314105833111403,1.4746928631161567,0.604910881495371,0.8455,93.0
29453,Miden,miden,W24,http://www.miden.co,https://www.ycombinator.com/companies/miden,"15a Ajanaku St, Opebi, Ikeja 101233, Lagos, Nigeria",Nigeria,19.0,Card issuer processor and banking stack for businesses in Sub-…,0xMiden,Series A,307,407,3.07,5,42,21.42,93.37,991,506,0.75,0.33,https://linkedin.com/in/okiemute-d-avworhokai-5b52a7a6,https://x.com/TyrusTechHQ,2026-03-09T08:55:10.718847+00:00,1.0,5.3,19.0,6.0112671744041615,4.547223226033242,1.4036429994545037,1.791759469228055,3.7612001156935624,6.899723107284872,6.2285110035911835,0.5596157879354227,0.2851789422336624,1.840549633397487,1.7485605495620264,1.72229902439553,0.44718417093718127,0.704709545645273,1.721141964237156,0.5778523691476635,1.0551519198352053,-0.27196912931354483,-0.16626693201998036,-1.5247264345176295,0.6323,82.4
29226,Greptile,greptile,W24,https://www.greptile.com,https://www.ycombinator.com/companies/greptile,"San Francisco, CA, USA",United States of America,20.0,AI code review agent with complete context of your codebase,greptileai,Series A (low traction),277,309,8.66,4,70,15.45,69.09,46,6,0.03,1.0,https://linkedin.com/in/dakshg,https://x.com/soohoonchoi,2026-03-09T08:55:10.718847+00:00,20.0,100.0,20.0,5.736572297479192,4.249780130512233,2.2679936482244267,1.6094379124341003,4.2626798770413155,3.8501476017100584,1.9459101490553132,0.0295588022415444,0.6931471805599453,4.61512051684126,1.2791268428832294,1.2100565999532704,1.4354286339127311,0.05150683972820668,2.38316976752382,-0.4886428389021122,-0.875701361021309,-4.800317172840797,1.4746928631161567,0.9955147518086149,0.5378,77.6
28115,Vellum,vellum,W23,https://www.vellum.ai/,https://www.ycombinator.com/companies/vellum,"New York, NY, USA",United States of America,23.0,The AI Product Development Platform,vellum-ai,Series A (low traction),144,298,0.94,5,19,12.96,62.14,93,27,0.8,0.0,https://linkedin.com/in/akash-sharma53,,2026-03-09T08:55:10.718847+00:00,24.0,104.3,23.0,5.700443573390686,4.145354483129846,0.6626879730752367,1.791759469228055,2.995732273553991,4.543294782270004,3.332204510175204,0.5877866649021191,0.0,4.6568134191399295,1.2173854625695533,1.030219691332446,-0.39997745632056075,0.704709545645273,0.7106106665108091,-0.24623593827314888,-0.2506767308211363,-0.03130154254531728,-1.3133346070545804,1.033385894397758,0.4476,73.1
30303,AfterQuery,afterquery,W25,https://afterquery.com,https://www.ycombinator.com/companies/afterquery,"San Francisco, CA, USA",United States of America,20.0,Research lab investigating the boundaries of AI capabilities.,AfterQuery,Series A (low traction),103,125,4.68,5,8,6.25,27.95,11,18,0.91,0.5,https://linkedin.com/in/danny1898,https://x.com/spencermateega,2026-03-09T08:55:10.718847+00:00,33.0,165.0,20.0,4.836281906951478,3.3655702040190043,1.7369512327330598,1.791759469228055,2.1972245773362196,2.4849066497880004,2.9444389791664403,0.6471032420585385,0.4054651081081644,5.111987788356544,-0.25940441712335516,-0.3126878956600539,0.828267955013075,0.704709545645273,-0.34353814821665657,-0.9660938580346073,-0.4255046854175453,0.4754479454618693,0.3175569139757727,1.4468369253679771,0.1581,58.6
28216,Escape,escape,W23,https://escape.tech,https://www.ycombinator.com/companies/escape,"New York, NY, USA",United States of America,29.0,The only DAST that works with modern stack and tests business logic,Escape-Technologies,Series A,38,150,0.34,5,9,5.17,27.85,593,49,0.77,0.6,https://linkedin.com/in/tkalos,https://x.com/escapetechhq,2026-03-09T08:55:10.718847+00:00,39.0,134.5,29.0,5.017279836814924,3.3621099929541085,0.29266961396282,1.791759469228055,2.302585092994046,6.386879319362645,3.912023005428146,0.5709795465857378,0.4700036292457356,4.908971640319756,0.049907973657760396,-0.31864690742282303,-0.8230333018995925,0.704709545645273,-0.20444661130868658,0.3985010327740271,0.010740216937298222,-0.17488701240887414,0.577148491150459,1.2624301542796263,0.1548,58.5
25531,haddock,haddock,W22,https://haddock.app,https://www.ycombinator.com/companies/haddock,"Barcelona, Spain",Spain,40.0,AI agents to run restaurant operations,haddocking,Series A (low traction),171,225,3.17,5,11,5.62,35.58,254,88,0.94,0.78,https://linkedin.com/in/arnaunavarro,https://x.com/arnaunavarro,2026-03-09T08:55:10.718847+00:00,1.0,2.5,40.0,5.420534999272286,3.5995016429627196,1.4279160358107101,1.791759469228055,2.4849066497880004,5.541263545158426,4.48863636973214,0.6626879730752367,0.5766133643039938,1.252762968495368,0.7390419239113216,0.0901777591230862,0.4749364423246821,0.704709545645273,0.036244936066453154,0.10277293245597564,0.27071209946118086,0.6085903963928371,1.005961993197652,-2.058633919274698,0.0631,53.9
25317,Peakflo,peakflo,W22,https://peakflo.co,https://www.ycombinator.com/companies/peakflo,Singapore,Singapore,45.0,Agentic workflows that automate your back‑office operations,peakflo,Series A (low traction),121,138,7.12,4,10,3.07,20.57,50,5,0.95,1.0,https://linkedin.com/in/saurabh-chauhan,https://x.com/dima_vedenyapin,2026-03-09T08:55:10.718847+00:00,14.0,31.1,45.0,4.9344739331306915,3.071303460401065,2.0943301541735866,1.6094379124341003,2.3978952727983707,3.9318256327243257,1.791759469228055,0.6678293725756554,0.6931471805599453,3.4688560301359703,-0.09160133564033185,-0.8194601571561541,1.236872658208925,0.05150683972820668,-0.07862301117548284,-0.46007846050898304,-0.9452017314738762,0.6525140630873442,1.4746928631161567,-0.045677955523536866,0.0404,52.7
29441,Retell AI,retell-ai,W24,https://retellai.com,https://www.ycombinator.com/companies/retell-ai,Unknown,Unknown,24.0,Supercharge Your Contact Center Operations with AI Phone Agents,RetellAI,Series A (low traction),84,174,0.93,5,12,7.25,35.52,112,32,0.98,0.27,https://linkedin.com/in/binw,https://x.com/retellai,2026-03-09T08:55:10.718847+00:00,4.0,16.7,24.0,5.1647859739235145,3.597860055726768,0.6575200029167942,1.791759469228055,2.5649493574615367,4.727387818712341,3.4965075614664802,0.6830968447064438,0.23901690047049992,2.8735646395797834,0.3019853093398157,0.08735069526334384,-0.4058861901210986,0.704709545645273,0.1419132042889098,-0.18185506269155607,-0.17659906250318166,0.7829461287313021,-0.35194328492802684,-0.5864022488899376,-0.0006,50.7
